Date,Open,High,Low,Close,Adj Close,Volume
2017-07-12,243.300003,244.199997,243.300003,244.009995,223.727386,59610400
2017-07-13,244.020004,244.550003,243.759995,244.419998,224.103302,39471600
2017-07-14,244.419998,245.970001,244.309998,245.559998,225.148590,60262700
2017-07-17,245.470001,245.910004,245.330002,245.529999,225.121048,33531900
2017-07-18,245.059998,245.720001,244.669998,245.660004,225.240280,42742500
2017-07-19,246.020004,247.000000,246.009995,246.990005,226.459732,51034300
2017-07-20,247.279999,247.419998,246.470001,247.100006,226.560547,47135200
2017-07-21,246.440002,246.910004,246.179993,246.880005,226.358871,82340800
2017-07-24,246.789993,246.979996,246.279999,246.820007,226.303818,46622300
2017-07-25,247.679993,247.800003,247.160004,247.419998,226.853973,54915600
2017-07-26,247.750000,247.789993,247.130005,247.429993,226.863083,47575400
2017-07-27,247.960007,248.000000,245.679993,247.199997,226.652267,70766600
2017-07-28,246.649994,247.059998,246.130005,246.910004,226.386353,50088400
2017-07-31,247.369995,247.479996,246.529999,246.770004,226.257996,65838700
2017-08-01,247.460007,247.500000,246.720001,247.320007,226.762253,55050400
2017-08-02,247.470001,247.600006,246.369995,247.440002,226.872284,47211200
2017-08-03,247.309998,247.339996,246.639999,246.960007,226.432205,40856000
2017-08-04,247.520004,247.789993,246.970001,247.410004,226.844788,60191800
2017-08-07,247.490005,247.869995,247.369995,247.869995,227.266541,31995000
2017-08-08,247.509995,248.910004,246.830002,247.259995,226.707275,61719400
2017-08-09,246.470001,247.309998,246.059998,247.250000,226.698105,62632600
2017-08-10,246.289993,246.440002,243.699997,243.759995,223.498184,120479500
2017-08-11,244.020004,244.800003,243.750000,244.119995,223.828232,74869900
2017-08-14,245.589996,246.789993,245.550003,246.539993,226.047089,73291900
2017-08-15,246.979996,247.000000,246.160004,246.509995,226.019562,55242700
2017-08-16,247.110001,247.570007,246.449997,246.940002,226.413879,56715500
2017-08-17,246.240005,246.600006,243.089996,243.089996,222.883850,128490400
2017-08-18,242.899994,244.190002,242.199997,242.710007,222.535477,136748000
2017-08-21,242.639999,243.199997,241.830002,242.899994,222.709656,65469700
2017-08-22,243.570007,245.619995,243.550003,245.440002,225.038544,63140100
2017-08-23,244.330002,245.050003,244.160004,244.559998,224.231674,50203800
2017-08-24,245.000000,245.179993,243.750000,243.990005,223.709076,50741700
2017-08-25,244.899994,245.610001,244.389999,244.559998,224.231674,64445900
2017-08-28,245.169998,245.199997,244.089996,244.570007,224.240845,40565600
2017-08-29,243.059998,245.149994,242.929993,244.850006,224.497604,51135700
2017-08-30,244.830002,246.320007,244.619995,246.009995,225.561142,62030800
2017-08-31,246.720001,247.770004,246.050003,247.490005,226.918137,103803900
2017-09-01,247.919998,248.330002,247.669998,247.839996,227.239044,62007000
2017-09-05,247.259995,247.520004,244.949997,246.059998,225.606979,91398800
2017-09-06,246.839996,247.279999,246.229996,246.899994,226.377167,57916900
2017-09-07,247.250000,247.270004,246.399994,246.869995,226.349670,58034700
2017-09-08,246.539993,247.110001,246.300003,246.580002,226.083771,63832800
2017-09-11,248.039993,249.300003,248.020004,249.210007,228.495163,71364800
2017-09-12,249.630005,250.089996,249.419998,250.050003,229.265335,56896000
2017-09-13,249.720001,250.210007,249.589996,250.169998,229.375351,59228000
2017-09-14,249.800003,250.320007,249.600006,250.089996,229.302017,95446300
2017-09-15,248.690002,249.289993,248.570007,249.190002,229.610687,95432400
2017-09-18,249.610001,250.119995,249.279999,249.720001,230.099045,46235200
2017-09-19,250.000000,250.070007,249.600006,249.970001,230.329407,47108100
2017-09-20,250.070007,250.190002,248.919998,250.059998,230.412338,59574100
2017-09-21,249.880005,249.979996,249.190002,249.389999,229.794998,48211400
2017-09-22,249.050003,249.630005,249.020004,249.440002,229.841064,51214000
2017-09-25,249.149994,249.550003,248.080002,248.929993,229.371140,57064400
2017-09-26,249.419998,249.699997,248.809998,249.080002,229.509369,54082000
2017-09-27,249.880005,250.490005,248.869995,250.050003,230.403137,81001400
2017-09-28,249.729996,250.440002,249.630005,250.350006,230.679535,44778800
2017-09-29,250.339996,251.320007,250.130005,251.229996,231.490402,85578000
2017-10-02,251.490005,252.320007,251.289993,252.320007,232.494797,59023000
2017-10-03,252.320007,252.889999,252.229996,252.860001,232.992355,66810200
2017-10-04,252.690002,253.440002,252.559998,253.160004,233.268738,55953600
2017-10-05,253.539993,254.679993,253.199997,254.660004,234.650925,63522800
2017-10-06,254.149994,254.699997,253.850006,254.369995,234.383652,80646000
2017-10-09,254.630005,254.699997,253.649994,253.949997,233.996674,35803100
2017-10-10,254.600006,255.050003,253.979996,254.619995,234.614075,43057400
2017-10-11,254.509995,255.020004,254.320007,255.020004,234.982605,47674300
2017-10-12,254.660004,255.059998,254.369995,254.639999,234.632477,47065100
2017-10-13,255.139999,255.270004,254.639999,254.949997,234.918152,54800400
2017-10-16,255.210007,255.509995,254.820007,255.289993,235.231400,38221700
2017-10-17,255.229996,255.520004,254.979996,255.470001,235.397293,31561000
2017-10-18,255.899994,255.949997,255.500000,255.720001,235.627640,40888300
2017-10-19,254.830002,255.830002,254.350006,255.789993,235.692108,61903800
2017-10-20,256.700012,257.140015,255.770004,257.109985,236.908432,89176400
2017-10-23,257.480011,257.510010,256.019989,256.109985,235.986984,63915300
2017-10-24,256.600006,256.829987,256.149994,256.559998,236.401627,66935900
2017-10-25,256.179993,256.309998,254.000000,255.289993,235.231400,103715300
2017-10-26,255.990005,256.299988,255.479996,255.619995,235.535492,69798000
2017-10-27,256.470001,257.890015,255.630005,257.709991,237.461273,85562500
2017-10-30,256.470001,257.600006,256.410004,256.750000,236.576721,54285700
2017-10-31,257.179993,257.440002,256.809998,257.149994,236.945267,60304800
2017-11-01,258.040009,258.429993,257.070007,257.489990,237.258560,54202700
2017-11-02,257.410004,257.750000,256.190002,257.589996,237.350739,56449500
2017-11-03,257.769989,258.500000,257.299988,258.450012,238.143143,59589700
2017-11-06,258.299988,259.000000,258.220001,258.850006,238.511688,49652600
2017-11-07,258.970001,259.350006,258.089996,258.670013,238.345886,57502200
2017-11-08,258.470001,259.220001,258.149994,259.109985,238.751251,50469600
2017-11-09,257.730011,258.390015,256.359985,258.170013,237.885132,95085500
2017-11-10,257.730011,258.290009,257.369995,258.089996,237.811432,59984700
2017-11-13,257.309998,258.589996,257.269989,258.329987,238.032547,50228600
2017-11-14,257.410004,257.850006,256.519989,257.730011,237.479721,61315200
2017-11-15,256.619995,257.220001,255.630005,256.440002,236.291092,80811500
2017-11-16,257.519989,259.040009,257.470001,258.619995,238.299744,67777000
2017-11-17,258.220001,258.589996,257.769989,257.859985,237.599472,75756800
2017-11-20,258.140015,258.519989,257.859985,258.299988,238.004929,48075500
2017-11-21,259.179993,260.200012,258.260010,259.989990,239.562119,69176800
2017-11-22,260.000000,260.149994,259.570007,259.760010,239.350266,45033400
2017-11-24,260.320007,260.480011,260.160004,260.359985,239.902985,27856500
2017-11-27,260.410004,260.750000,260.000000,260.230011,239.783279,52274900
2017-11-28,260.760010,262.899994,260.649994,262.869995,242.215836,98971700
2017-11-29,263.019989,263.630005,262.200012,262.709991,242.068436,77512100
2017-11-30,263.760010,266.049988,263.670013,265.010010,244.187698,127894400
2017-12-01,264.760010,265.309998,260.760010,264.459991,243.680862,164390900
2017-12-04,266.309998,266.799988,264.079987,264.140015,243.386078,94040600
2017-12-05,263.190002,265.149994,263.040009,263.190002,242.510727,77994500
2017-12-06,263.299988,263.730011,262.709991,263.239990,242.556747,75898600
2017-12-07,264.070007,264.429993,262.940002,264.070007,243.321548,77218600
2017-12-08,265.160004,265.519989,264.029999,265.510010,244.648392,76563900
2017-12-11,266.309998,266.380005,265.480011,266.309998,245.385544,83077500
2017-12-12,267.209991,267.320007,266.350006,266.779999,245.818588,85195800
2017-12-13,267.059998,267.559998,266.649994,266.750000,245.790985,102905400
2017-12-14,267.089996,267.220001,265.600006,265.660004,244.786652,100666700
2017-12-15,265.450012,267.040009,265.390015,266.510010,246.825043,144610300
2017-12-18,268.100006,268.600006,267.980011,268.200012,248.390244,83653600
2017-12-19,268.480011,268.529999,267.089996,267.170013,247.436325,82382900
2017-12-20,268.269989,268.329987,266.690002,267.029999,247.306671,76751500
2017-12-21,267.739990,268.390015,267.299988,267.579987,247.816010,67032300
2017-12-22,267.600006,267.640015,266.899994,267.510010,247.751205,78720900
2017-12-26,267.049988,267.440002,266.890015,267.190002,247.454849,45244400
2017-12-27,267.380005,267.730011,267.010010,267.320007,247.575211,57751000
2017-12-28,267.890015,267.920013,267.450012,267.869995,248.084641,45116100
2017-12-29,268.529999,268.549988,266.640015,266.859985,247.149185,96007400
2018-01-02,267.839996,268.809998,267.399994,268.769989,248.918106,86655700
2018-01-03,268.959991,270.640015,268.959991,270.470001,250.492599,90070400
2018-01-04,271.200012,272.160004,270.540009,271.609985,251.548355,80636400
2018-01-05,272.510010,273.559998,271.950012,273.420013,253.224747,83524000
2018-01-08,273.309998,274.100006,272.980011,273.920013,253.687790,57319200
2018-01-09,274.399994,275.250000,274.079987,274.540009,254.261978,57254000
2018-01-10,273.679993,274.420013,272.920013,274.119995,253.872910,69574300
2018-01-11,274.750000,276.119995,274.559998,276.119995,255.725235,62361500
2018-01-12,276.420013,278.109985,276.079987,277.920013,257.392365,90816100
2018-01-16,279.350006,280.089996,276.179993,276.970001,256.512421,106555100
2018-01-17,278.029999,280.049988,276.970001,279.609985,258.957458,113258800
2018-01-18,279.480011,279.959991,278.579987,279.140015,258.522217,100728000
2018-01-19,279.799988,280.410004,279.140015,280.410004,259.698395,140920100
2018-01-22,280.170013,282.690002,280.109985,282.690002,261.809967,91322400
2018-01-23,282.739990,283.619995,282.369995,283.290009,262.365692,97084700
2018-01-24,284.019989,284.700012,281.839996,283.179993,262.263763,134816100
2018-01-25,284.160004,284.269989,282.399994,283.299988,262.374847,84587300
2018-01-26,284.250000,286.630005,283.959991,286.579987,265.412659,107743100
2018-01-29,285.929993,286.429993,284.500000,284.679993,263.652985,90118300
2018-01-30,282.600006,284.739990,281.220001,281.760010,260.948730,131796400
2018-01-31,282.730011,283.299988,280.679993,281.899994,261.078308,108364800
2018-02-01,281.070007,283.059998,280.679993,281.579987,260.781891,90102500
2018-02-02,280.079987,280.230011,275.410004,275.450012,255.104721,173174800
2018-02-05,273.450012,275.850006,263.309998,263.929993,244.435577,294681800
2018-02-06,259.940002,269.700012,258.700012,269.130005,249.251556,355026800
2018-02-07,268.500000,272.359985,267.579987,267.670013,247.899399,167376100
2018-02-08,268.010010,268.170013,257.589996,257.630005,238.600952,246449500
2018-02-09,260.799988,263.609985,252.919998,261.500000,242.185074,283565300
2018-02-12,263.829987,267.010010,261.660004,265.339996,245.741455,143736000
2018-02-13,263.970001,266.619995,263.309998,266.000000,246.352707,81223600
2018-02-14,264.309998,270.000000,264.299988,269.589996,249.677567,120735700
2018-02-15,271.570007,273.040009,268.769989,273.029999,252.863449,111200300
2018-02-16,272.320007,275.320007,272.269989,273.109985,252.937469,160420100
2018-02-20,272.029999,273.670013,270.500000,271.399994,251.353882,86369700
2018-02-21,271.899994,274.720001,269.940002,270.049988,250.103638,98883700
2018-02-22,271.100006,273.049988,269.640015,270.399994,250.427734,110511300
2018-02-23,271.790009,274.709991,271.250000,274.709991,254.419418,92766400
2018-02-26,275.929993,278.010010,275.260010,277.899994,257.373779,86491400
2018-02-27,278.109985,278.920013,274.359985,274.429993,254.159988,99099200
2018-02-28,275.679993,276.190002,271.290009,271.649994,251.585388,121907800
2018-03-01,271.410004,273.170013,266.000000,267.700012,247.927170,176855100
2018-03-02,265.799988,269.720001,264.820007,269.079987,249.205154,139083200
2018-03-05,267.730011,272.890015,267.609985,272.190002,252.085526,97307400
2018-03-06,273.299988,273.390015,271.179993,272.880005,252.724548,79213200
2018-03-07,270.420013,273.179993,270.200012,272.779999,252.631958,87063500
2018-03-08,273.549988,274.239990,272.420013,274.100006,253.854446,66901200
2018-03-09,275.700012,278.869995,275.339996,278.869995,258.272186,113625300
2018-03-12,279.200012,279.910004,278.079987,278.519989,257.947968,71924800
2018-03-13,279.839996,280.410004,276.029999,276.720001,256.280945,91968900
2018-03-14,277.809998,278.019989,274.670013,275.299988,254.965790,105895100
2018-03-15,275.880005,276.609985,274.429993,275.000000,254.687973,83433000
2018-03-16,274.500000,275.390015,274.140015,274.200012,254.964188,100343700
2018-03-19,273.350006,274.399994,268.619995,270.489990,251.514343,109208400
2018-03-20,270.940002,271.670013,270.179993,270.950012,251.942108,59757300
2018-03-21,270.899994,273.269989,270.190002,270.429993,251.458633,78709600
2018-03-22,267.910004,268.869995,263.359985,263.670013,245.172852,148785900
2018-03-23,264.170013,264.540009,257.829987,258.049988,239.947098,183534800
2018-03-26,262.130005,265.429993,259.410004,265.109985,246.511780,141956100
2018-03-27,266.170013,266.769989,258.839996,260.600006,242.318207,129941400
2018-03-28,260.750000,262.640015,258.579987,259.829987,241.602219,146452300
2018-03-29,261.119995,265.260010,259.839996,263.149994,244.689316,111601600
2018-04-02,262.549988,263.130005,254.669998,257.470001,239.407761,186286300
2018-04-03,258.869995,261.309998,256.839996,260.769989,242.476257,119956900
2018-04-04,256.750000,264.359985,256.600006,263.559998,245.070572,123715300
2018-04-05,265.549988,266.640015,264.320007,265.640015,247.004654,82652600
2018-04-06,263.420013,265.109985,258.000000,259.720001,241.499924,179521200
2018-04-09,261.369995,264.839996,259.940002,261.000000,242.690170,105442900
2018-04-10,264.269989,266.040009,262.980011,265.149994,246.548996,103529000
2018-04-11,263.470001,265.640015,263.390015,263.760010,245.256561,91140200
2018-04-12,265.260010,267.000000,265.059998,265.929993,247.274261,68890500
2018-04-13,267.410004,267.540009,264.010010,265.149994,246.548996,85079200
2018-04-16,267.000000,268.200012,266.070007,267.329987,248.576111,63405300
2018-04-17,269.329987,270.869995,268.750000,270.190002,251.235413,64682000
2018-04-18,270.690002,271.299988,269.869995,270.390015,251.421417,57303900
2018-04-19,269.649994,269.880005,267.720001,268.890015,250.026688,77655900
2018-04-20,268.809998,269.059998,265.609985,266.609985,247.906601,99953100
2018-04-23,267.260010,267.890015,265.350006,266.570007,247.869476,65558000
2018-04-24,267.730011,267.980011,261.279999,262.980011,244.531296,112885500
2018-04-25,262.910004,264.130005,260.850006,263.630005,245.135681,103840900
2018-04-26,264.790009,267.250000,264.290009,266.309998,247.627640,67731900
2018-04-27,267.000000,267.339996,265.500000,266.559998,247.860077,57053600
2018-04-30,267.260010,267.890015,264.429993,264.510010,245.953903,82182300
2018-05-01,263.869995,265.100006,262.109985,264.980011,246.390945,74203400
2018-05-02,264.760010,265.679993,262.760010,263.200012,244.735794,86368900
2018-05-03,262.260010,263.359985,259.049988,262.619995,244.196472,136311500
2018-05-04,261.519989,266.790009,261.149994,266.019989,247.357971,91222100
2018-05-07,266.890015,268.019989,266.109985,266.920013,248.194824,55304900
2018-05-08,266.500000,267.329987,265.149994,266.920013,248.194824,67499200
2018-05-09,267.679993,269.869995,267.089996,269.500000,250.593857,59666100
2018-05-10,270.339996,272.390015,270.220001,272.019989,252.937042,72063900
2018-05-11,272.160004,273.149994,271.579987,272.850006,253.708862,59871500
2018-05-14,273.339996,274.079987,272.359985,272.980011,253.829742,54790600
2018-05-15,271.589996,271.609985,270.029999,271.100006,252.081604,87036100
2018-05-16,271.140015,272.760010,271.109985,272.239990,253.141617,53942600
2018-05-17,271.940002,273.230011,271.130005,272.010010,252.927811,56536400
2018-05-18,271.619995,272.029999,270.929993,271.329987,252.295441,64368000
2018-05-21,273.010010,273.980011,272.570007,273.369995,254.192368,58025900
2018-05-22,273.959991,274.250000,272.239990,272.609985,253.485641,52966400
2018-05-23,271.170013,273.390015,270.989990,273.359985,254.183075,64694200
2018-05-24,272.910004,273.220001,270.779999,272.799988,253.662323,76043800
2018-05-25,272.149994,272.859985,271.579987,272.149994,253.057938,56374800
2018-05-29,270.309998,271.170013,267.760010,269.019989,250.147491,115908600
2018-05-30,270.500000,273.109985,270.420013,272.609985,253.485641,69678400
2018-05-31,272.149994,272.489990,270.260010,270.940002,251.932816,93519900
2018-06-01,272.410004,273.940002,272.329987,273.600006,254.406265,71258400
2018-06-04,274.529999,275.190002,274.260010,274.899994,255.614990,45385200
2018-06-05,275.049988,275.529999,274.179993,275.100006,255.800995,51135000
2018-06-06,275.790009,277.519989,275.089996,277.399994,257.939636,62732200
2018-06-07,277.950012,278.279999,276.339996,277.369995,257.911713,72969400
2018-06-08,276.850006,278.250000,276.660004,278.190002,258.674255,72139700
2018-06-11,278.440002,279.369995,278.309998,278.559998,259.018311,58892500
2018-06-12,279.029999,279.329987,278.190002,278.920013,259.353058,72329000
2018-06-13,279.190002,279.480011,277.799988,278.029999,258.525391,79070600
2018-06-14,279.010010,279.329987,278.059998,278.730011,259.176331,77097600
2018-06-15,276.600006,277.510010,275.350006,277.130005,258.845795,120041600
2018-06-18,275.489990,276.700012,274.950012,276.559998,258.313293,52917600
2018-06-19,274.000000,275.750000,273.529999,275.500000,257.323212,97531500
2018-06-20,276.269989,276.720001,275.589996,275.970001,257.762268,53785500
2018-06-21,275.959991,275.980011,273.679993,274.239990,256.146362,71061400
2018-06-22,275.660004,275.790009,274.489990,274.739990,256.613403,54898500
2018-06-25,273.440002,273.619995,269.100006,271.000000,253.120148,137854200
2018-06-26,271.640015,272.559998,270.790009,271.600006,253.680634,68547400
2018-06-27,272.260010,273.869995,269.179993,269.350006,251.578995,105110700
2018-06-28,269.290009,271.750000,268.489990,270.890015,253.017471,76650500
2018-06-29,272.119995,273.660004,271.149994,271.279999,253.381760,97592500
2018-07-02,269.510010,272.040009,269.239990,271.859985,253.923386,63554800
2018-07-03,272.869995,272.980011,270.420013,270.899994,253.026718,42187100
2018-07-05,272.170013,273.179993,270.959991,273.109985,255.090927,56925900
2018-07-06,273.140015,275.839996,272.709991,275.420013,257.248535,66493700
2018-07-09,276.549988,277.959991,276.500000,277.899994,259.564911,50550400
2018-07-10,278.410004,279.010010,278.079987,278.899994,260.498871,51966800
2018-07-11,277.149994,278.040009,276.519989,276.859985,258.593536,77054700
2018-07-12,278.279999,279.429993,277.600006,279.369995,260.937897,60124700
2018-07-13,279.170013,279.929993,278.660004,279.589996,261.143433,48216000
2018-07-16,279.640015,279.799988,278.839996,279.339996,260.909912,48201000
2018-07-17,278.470001,280.910004,278.410004,280.470001,261.965332,52315500
2018-07-18,280.559998,281.179993,280.059998,281.059998,262.516449,44593500
2018-07-19,280.309998,280.739990,279.459991,280.000000,261.526337,61412100
2018-07-20,279.769989,280.480011,279.500000,279.679993,261.227448,82337700
2018-07-23,279.450012,280.429993,279.059998,280.200012,261.713165,47047600
2018-07-24,281.790009,282.559998,280.630005,281.609985,263.030090,68026900
2018-07-25,281.329987,284.369995,281.279999,284.010010,265.271759,78882900
2018-07-26,283.200012,284.109985,283.089996,283.339996,264.645996,57919500
2018-07-27,283.709991,283.820007,280.380005,281.420013,262.852661,76768700
2018-07-30,281.510010,281.690002,279.359985,279.950012,261.479645,63742500
2018-07-31,280.809998,282.019989,280.380005,281.329987,262.768585,68570500
2018-08-01,281.559998,282.130005,280.130005,280.859985,262.329590,53853300
2018-08-02,279.390015,282.579987,279.160004,282.390015,263.758728,63426400
2018-08-03,282.529999,283.660004,282.329987,283.600006,264.888855,53935400
2018-08-06,283.640015,284.989990,283.200012,284.640015,265.860260,39400900
2018-08-07,285.390015,286.010010,285.239990,285.579987,266.738159,43196600
2018-08-08,285.390015,285.910004,284.940002,285.459991,266.626099,42114600
2018-08-09,285.529999,285.970001,284.920013,285.070007,266.261932,35717000
2018-08-10,283.450012,284.059998,282.359985,283.160004,264.477844,77076000
2018-08-13,283.470001,284.160004,281.769989,282.100006,263.487762,65732900
2018-08-14,282.920013,284.170013,282.480011,283.899994,265.169037,43842000
2018-08-15,282.380005,282.540009,280.160004,281.779999,263.188904,102925400
2018-08-16,283.399994,285.040009,283.359985,284.059998,265.318512,69967900
2018-08-17,283.829987,285.559998,283.369995,285.059998,266.252563,65618500
2018-08-20,285.570007,285.970001,285.059998,285.670013,266.822266,39807500
2018-08-21,286.250000,287.309998,285.709991,286.339996,267.448059,67272000
2018-08-22,285.880005,286.760010,285.579987,286.170013,267.289276,44993300
2018-08-23,285.970001,286.940002,285.429993,285.790009,266.934265,49204900
2018-08-24,286.440002,287.670013,286.380005,287.510010,268.540863,57487400
2018-08-27,288.859985,289.899994,288.679993,289.779999,270.661102,57072400
2018-08-28,290.299988,290.420013,289.399994,289.920013,270.791901,46943500
2018-08-29,290.160004,291.739990,289.890015,291.480011,272.248901,61485500
2018-08-30,290.940002,291.359985,289.630005,290.299988,271.146759,61229500
2018-08-31,289.839996,290.809998,289.290009,290.309998,271.156128,66140800
2018-09-04,289.839996,290.209991,288.679993,289.809998,270.689117,57594400
2018-09-05,289.410004,289.640015,287.890015,289.029999,269.960663,72452400
2018-09-06,289.149994,289.489990,287.000000,288.160004,269.147949,65909900
2018-09-07,286.980011,288.700012,286.709991,287.600006,268.624939,73524800
2018-09-10,288.739990,289.040009,287.880005,288.100006,269.091949,50210900
2018-09-11,287.369995,289.549988,286.980011,289.049988,269.979248,50530500
2018-09-12,289.059998,289.799988,288.230011,289.119995,270.044678,59810800
2018-09-13,290.320007,291.040009,290.000000,290.829987,271.641815,51034200
2018-09-14,291.059998,291.269989,290.000000,290.880005,271.688538,55079900
2018-09-17,290.820007,290.859985,289.029999,289.339996,270.250183,68244000
2018-09-18,289.579987,291.579987,289.549988,290.910004,271.716583,61930400
2018-09-19,290.970001,291.690002,290.829987,291.220001,272.006134,49080600
2018-09-20,292.640015,293.940002,291.239990,293.579987,274.210419,100360600
2018-09-21,293.089996,293.220001,291.809998,291.989990,273.959808,105479700
2018-09-24,291.339996,291.500000,290.369995,291.019989,273.049744,53409600
2018-09-25,291.529999,291.649994,290.480011,290.750000,272.796478,44370000
2018-09-26,290.910004,292.239990,289.410004,289.880005,271.980194,79739700
2018-09-27,290.410004,291.910004,290.100006,290.690002,272.740112,59249500
2018-09-28,289.989990,291.279999,289.950012,290.720001,272.768280,70091400
2018-10-01,292.109985,292.929993,290.980011,291.730011,273.715942,62078900
2018-10-02,291.559998,292.359985,291.140015,291.559998,273.556427,47258200
2018-10-03,292.739990,293.209991,291.320007,291.720001,273.706512,64694600
2018-10-04,291.179993,291.239990,287.660004,289.440002,271.567322,111545900
2018-10-05,289.690002,290.269989,286.220001,287.820007,270.047363,105951700
2018-10-08,287.049988,288.220001,285.500000,287.820007,270.047363,87742200
2018-10-09,287.390015,288.859985,286.769989,287.399994,269.653229,74339000
2018-10-10,286.829987,286.910004,277.880005,278.299988,261.115204,214731000
2018-10-11,277.079987,278.899994,270.359985,272.170013,255.363693,274840500
2018-10-12,276.769989,277.089996,272.369995,275.950012,258.910309,183186500
2018-10-15,275.549988,277.040009,274.299988,274.399994,257.456024,102263700
2018-10-16,276.600006,280.820007,276.070007,280.399994,263.085571,118255800
2018-10-17,280.440002,281.149994,277.559998,280.450012,263.132477,110626000
2018-10-18,279.399994,280.070007,274.970001,276.399994,259.332520,134557500
2018-10-19,277.130005,279.299988,275.470001,276.250000,259.191772,139901600
2018-10-22,277.000000,277.359985,274.410004,275.010010,258.028351,82415800
2018-10-23,270.950012,274.869995,268.609985,273.609985,256.714752,146352700
2018-10-24,273.329987,273.760010,264.700012,265.320007,248.936707,177806700
2018-10-25,267.380005,271.809998,266.230011,270.079987,253.402786,138061500
2018-10-26,265.920013,271.000000,262.290009,265.329987,248.946075,201574600
2018-10-29,268.799988,270.250000,259.850006,263.859985,247.566833,160749100
2018-10-30,263.670013,268.119995,263.119995,267.769989,251.235413,157116000
2018-10-31,270.649994,273.230011,270.119995,270.630005,253.918777,128296300
2018-11-01,271.600006,273.730011,270.380005,273.510010,256.621002,99495000
2018-11-02,274.750000,275.230011,269.589996,271.890015,255.101013,122634100
2018-11-05,272.440002,274.010010,271.350006,273.390015,256.508392,65622500
2018-11-06,273.320007,275.299988,273.250000,275.119995,258.131531,60085900
2018-11-07,277.559998,281.100006,277.079987,281.010010,263.657867,102752100
2018-11-08,280.109985,281.220001,279.220001,280.500000,263.179321,65584900
2018-11-09,279.029999,279.239990,276.179993,277.760010,260.608521,98812600
2018-11-12,277.190002,277.459991,271.989990,272.570007,255.739059,99673600
2018-11-13,273.089996,275.329987,271.250000,272.059998,255.260544,98176600
2018-11-14,274.160004,274.609985,268.450012,270.200012,253.515381,125335900
2018-11-15,268.779999,273.540009,267.010010,273.019989,256.161285,135101400
2018-11-16,271.790009,274.750000,271.209991,273.730011,256.827393,126668000
2018-11-19,273.049988,273.380005,268.070007,269.100006,252.483307,103061700
2018-11-20,265.359985,267.000000,263.149994,264.119995,247.810760,136021300
2018-11-21,265.859985,267.149994,265.010010,265.019989,248.655197,75563700
2018-11-23,263.179993,264.820007,263.070007,263.250000,246.994522,42807900
2018-11-26,265.779999,267.750000,265.339996,267.500000,250.982117,79981400
2018-11-27,266.339996,268.399994,265.660004,268.399994,251.826523,75502400
2018-11-28,269.600006,274.579987,268.329987,274.579987,257.624878,127629600
2018-11-29,273.709991,275.549988,272.429993,273.980011,257.061920,82346400
2018-11-30,273.809998,276.279999,273.450012,275.649994,258.628845,98204200
2018-12-03,280.279999,280.399994,277.510010,279.299988,262.053497,103176300
2018-12-04,278.369995,278.850006,269.899994,270.250000,253.562256,177986000
2018-12-06,265.920013,269.970001,262.440002,269.839996,253.177612,204185400
2018-12-07,269.459991,271.220001,262.630005,263.570007,247.294785,161018900
2018-12-10,263.369995,265.160004,258.619995,264.070007,247.763931,151445900
2018-12-11,267.660004,267.869995,262.480011,264.130005,247.820221,121504400
2018-12-12,267.470001,269.000000,265.369995,265.459991,249.068039,97976700
2018-12-13,266.519989,267.489990,264.119995,265.369995,248.983643,96662700
2018-12-14,262.959991,264.029999,259.850006,260.470001,244.386169,116961100
2018-12-17,259.399994,260.649994,253.529999,255.360001,239.591705,165492300
2018-12-18,257.200012,257.950012,253.279999,255.080002,239.329010,134515100
2018-12-19,255.169998,259.399994,249.350006,251.259995,235.744904,214992800
2018-12-20,249.860001,251.619995,244.649994,247.169998,231.907440,252053400
2018-12-21,246.740005,249.710007,239.979996,240.699997,227.155762,255345600
2018-12-24,239.039993,240.839996,234.270004,234.339996,221.153671,147311600
2018-12-26,235.970001,246.179993,233.759995,246.179993,232.327438,218485400
2018-12-27,242.570007,248.289993,238.960007,248.070007,234.111069,186267300
2018-12-28,249.580002,251.399994,246.449997,247.750000,233.809082,153100200
2018-12-31,249.559998,250.190002,247.470001,249.919998,235.856995,144299400
2019-01-02,245.979996,251.210007,245.949997,250.179993,236.102310,126925200
2019-01-03,248.229996,248.570007,243.669998,244.210007,230.468277,144140700
2019-01-04,247.589996,253.110001,247.169998,252.389999,238.187988,142628800
2019-01-07,252.690002,255.949997,251.690002,254.380005,240.066010,103139100
2019-01-08,256.820007,257.309998,254.000000,256.769989,242.321533,102512600
2019-01-09,257.559998,258.910004,256.190002,257.970001,243.454025,95006600
2019-01-10,256.260010,259.160004,255.500000,258.880005,244.312775,96823900
2019-01-11,257.679993,259.010010,257.029999,258.980011,244.407196,73858100
2019-01-14,256.859985,258.299988,256.410004,257.399994,242.916061,70908200
2019-01-15,257.820007,260.700012,257.809998,260.350006,245.700058,85208300
2019-01-16,260.829987,261.970001,260.600006,260.980011,246.294617,77636700
2019-01-17,260.010010,263.920013,259.959991,262.959991,248.163208,96118400
2019-01-18,264.980011,266.980011,263.000000,266.459991,251.466187,127900300
2019-01-22,264.820007,265.059998,261.059998,262.859985,248.068817,115531200
2019-01-23,264.010010,264.790009,260.660004,263.410004,248.587891,86030300
2019-01-24,263.209991,264.200012,262.079987,263.549988,248.719986,59204100
2019-01-25,265.609985,266.700012,263.660004,265.779999,250.824509,96883400
